"","file_id","table","cluster","row","text.true","truth_entered_by"
"868","UCD_Lehmann_1198",1,1,9,"2.13","Yanxi"
"869","UCD_Lehmann_1198",1,1,10,"3.33","Yanxi"
"870","UCD_Lehmann_1198",1,1,11,"3.85","Yanxi"
"871","UCD_Lehmann_1198",1,1,12,"2.59","Yanxi"
"872","UCD_Lehmann_1198",1,1,13,"2.87","Yanxi"
"873","UCD_Lehmann_1198",1,1,14,"2.18","Yanxi"
"874","UCD_Lehmann_1198",1,1,15,"2.50","Yanxi"
"875","UCD_Lehmann_1198",1,2,1,"30.00","Yanxi"
"876","UCD_Lehmann_1198",1,2,2,"50.00","Yanxi"
"877","UCD_Lehmann_1198",1,2,3,"75.50","Yanxi"
"878","UCD_Lehmann_1198",1,2,4,"142.50","Yanxi"
"879","UCD_Lehmann_1198",1,2,5,"35.00","Yanxi"
"880","UCD_Lehmann_1198",1,2,6,"36.50","Yanxi"
"881","UCD_Lehmann_1198",1,2,7,"45.00","Yanxi"
"882","UCD_Lehmann_1198",1,2,8,"64.00","Yanxi"
"883","UCD_Lehmann_1198",1,2,9,"23.00","Yanxi"
"884","UCD_Lehmann_1198",1,2,10,"36.00","Yanxi"
"885","UCD_Lehmann_1198",1,2,11,"41.60","Yanxi"
"886","UCD_Lehmann_1198",1,2,12,"27.97","Yanxi"
"887","UCD_Lehmann_1198",1,2,13,"31.00","Yanxi"
"888","UCD_Lehmann_1198",1,2,14,"23.50","Yanxi"
"889","UCD_Lehmann_1198",1,2,15,"27.00","Yanxi"
"890","UCD_Lehmann_1198",2,3,1,"3.69","Yanxi"
"891","UCD_Lehmann_1198",2,3,2,"3.99","Yanxi"
"892","UCD_Lehmann_1198",2,4,1,"39.85","Yanxi"
"893","UCD_Lehmann_1198",2,4,2,"43.09","Yanxi"
"894","UCD_Lehmann_1198",3,5,1,"3.99","Yanxi"
"895","UCD_Lehmann_1198",3,5,2,"4.99","Yanxi"
"896","UCD_Lehmann_1198",3,6,1,"43.09","Yanxi"
"897","UCD_Lehmann_1198",3,6,2,"53.88","Yanxi"
"898","UCD_Lehmann_1447",1,1,1,"5.39","David"
"899","UCD_Lehmann_1447",1,1,2,"6.66","David"
"900","UCD_Lehmann_1447",1,1,3,"5.39","David"
"901","UCD_Lehmann_1447",1,1,4,"5.99","David"
"902","UCD_Lehmann_1447",1,1,5,"5.99","David"
"903","UCD_Lehmann_1447",1,1,6,"11.60","David"
"904","UCD_Lehmann_1447",1,1,7,"11.60","David"
"905","UCD_Lehmann_1447",1,1,8,"3.19","David"
"906","UCD_Lehmann_1447",1,1,9,"3.19","David"
"907","UCD_Lehmann_1447",1,1,10,"3.99","David"
"908","UCD_Lehmann_1447",1,1,11,"3.99","David"
"909","UCD_Lehmann_1447",1,1,12,"5.39","David"
"910","UCD_Lehmann_1447",1,1,13,"6.85","David"
"911","UCD_Lehmann_1447",1,1,14,"5.79","David"
"912","UCD_Lehmann_1447",1,1,15,"7.99","David"
"913","UCD_Lehmann_1447",1,1,16,"3.79","David"
"914","UCD_Lehmann_1447",1,1,17,"5.49","David"
"915","UCD_Lehmann_1447",1,1,18,"5.79","David"
"916","UCD_Lehmann_1447",1,1,19,"6.59","David"
"917","UCD_Lehmann_1447",1,1,20,"24.75","David"
"918","UCD_Lehmann_1447",1,1,21,"5.29","David"
"919","UCD_Lehmann_1447",1,1,22,"5.79","David"
"920","UCD_Lehmann_1447",1,1,23,"7.49","David"
"921","UCD_Lehmann_1447",1,2,1,"58.25","David"
"922","UCD_Lehmann_1447",1,2,2,"72.00","David"
"923","UCD_Lehmann_1447",1,2,3,"58.22","David"
"924","UCD_Lehmann_1447",1,2,4,"12 bottles","David"
"925","UCD_Lehmann_1447",1,2,5,"3 bottles","David"
"926","UCD_Lehmann_1447",1,2,6,"3 bottles","David"
"927","UCD_Lehmann_1447",1,2,7,"2 bottles","David"
"928","UCD_Lehmann_1447",1,2,8,"34.45","David"
"929","UCD_Lehmann_1447",1,2,9,"34.45","David"
"930","UCD_Lehmann_1447",1,2,10,"45.50","David"
"931","UCD_Lehmann_1447",1,2,11,"45.50","David"
"932","UCD_Lehmann_1447",1,2,12,"61.60","David"
"933","UCD_Lehmann_1447",1,2,13,"78.10","David"
"934","UCD_Lehmann_1447",1,2,14,"66.05","David"
"935","UCD_Lehmann_1447",1,2,15,"91.10","David"
"936","UCD_Lehmann_1447",1,2,16,"40.93","David"
"937","UCD_Lehmann_1447",1,2,17,"61.75","David"
"938","UCD_Lehmann_1447",1,2,18,"62.53","David"
"939","UCD_Lehmann_1447",1,2,19,"71.18","David"
"940","UCD_Lehmann_1447",1,2,20,"2 bottles","David"
"941","UCD_Lehmann_1447",1,2,21,"59.50","David"
"942","UCD_Lehmann_1447",1,2,22,"52.63","David"
"943","UCD_Lehmann_1447",1,2,23,"80.95","David"
"944","UCD_Lehmann_1447",2,3,1,"8.95","David"
"945","UCD_Lehmann_1447",2,3,2,"12.95","David"
"946","UCD_Lehmann_1447",2,3,3,"2.90","David"
"947","UCD_Lehmann_1447",2,3,4,"3.19","David"
"948","UCD_Lehmann_1447",2,3,5,"3.99","David"
"949","UCD_Lehmann_1447",2,3,6,"3.99","David"
"950","UCD_Lehmann_1447",2,3,7,"3.99","David"
"951","UCD_Lehmann_1447",2,3,8,"6.95","David"
"952","UCD_Lehmann_1447",2,3,9,"7.99","David"
"953","UCD_Lehmann_1447",2,3,10,"10.50","David"
"954","UCD_Lehmann_1447",2,3,11,"8.99","David"
"955","UCD_Lehmann_1447",2,3,12,"7.79","David"
"956","UCD_Lehmann_1447",2,3,13,"7.99","David"
"957","UCD_Lehmann_1447",2,3,14,"9.20","David"
"958","UCD_Lehmann_1447",2,3,15,"9.20","David"
"959","UCD_Lehmann_1447",2,3,16,"9.99","David"
"960","UCD_Lehmann_1447",2,3,17,"12.98","David"
"961","UCD_Lehmann_1447",2,3,18,"3.99","David"
"962","UCD_Lehmann_1447",2,3,19,"4.49","David"
"963","UCD_Lehmann_1447",2,3,20,"5.29","David"
"964","UCD_Lehmann_1447",2,3,21,"6.99","David"
"965","UCD_Lehmann_1447",2,4,1,"6 bottles","David"
"966","UCD_Lehmann_1447",2,4,2,"6 bottles","David"
"967","UCD_Lehmann_1447",2,4,3,"31.75","David"
"968","UCD_Lehmann_1447",2,4,4,"34.75","David"
"969","UCD_Lehmann_1447",2,4,5,"43.75","David"
"970","UCD_Lehmann_1447",2,4,6,"43.75","David"
"971","UCD_Lehmann_1447",2,4,7,"43.75","David"
"972","UCD_Lehmann_1447",2,4,8,"79.25","David"
"973","UCD_Lehmann_1447",2,4,9,"3 bottles","David"
"974","UCD_Lehmann_1447",2,4,10,"3 bottles","David"
"975","UCD_Lehmann_1447",2,4,11,"6 bottles","David"
"976","UCD_Lehmann_1447",2,4,12,"6 bottles","David"
"977","UCD_Lehmann_1447",2,4,13,"6 bottles","David"
"978","UCD_Lehmann_1447",2,4,14,"2 bottles","David"
"979","UCD_Lehmann_1447",2,4,15,"2 bottles","David"
"980","UCD_Lehmann_1447",2,4,16,"2 bottles","David"
"981","UCD_Lehmann_1447",2,4,17,"2 bottles","David"
"982","UCD_Lehmann_1447",2,4,18,"43.10","David"
"983","UCD_Lehmann_1447",2,4,19,"48.50","David"
"984","UCD_Lehmann_1447",2,4,20,"57.50","David"
"985","UCD_Lehmann_1447",2,4,21,"6 bottles","David"
"986","UCD_Lehmann_1447",3,5,1,"3.65","David"
"987","UCD_Lehmann_1447",3,5,2,"4.59","David"
"988","UCD_Lehmann_1447",3,5,3,"4.99","David"
"989","UCD_Lehmann_1447",3,5,4,"3.99","David"
"990","UCD_Lehmann_1447",3,5,5,"4.15","David"
"991","UCD_Lehmann_1447",3,5,6,"4.59","David"
"992","UCD_Lehmann_1447",3,5,7,"3.65","David"
"993","UCD_Lehmann_1447",3,5,8,"3.65","David"
"994","UCD_Lehmann_1447",3,5,9,"3.65","David"
"995","UCD_Lehmann_1447",3,5,10,"3.65","David"
"996","UCD_Lehmann_1447",3,5,11,"2.99","David"
"997","UCD_Lehmann_1447",3,5,12,"3.99","David"
"998","UCD_Lehmann_1447",3,5,13,"3.99","David"
"999","UCD_Lehmann_1447",3,5,14,"4.99","David"
"1000","UCD_Lehmann_1447",3,5,15,"2.99","David"
"1001","UCD_Lehmann_1447",3,5,16,"2.99","David"
"1002","UCD_Lehmann_1447",3,5,17,"3.99","David"
"1003","UCD_Lehmann_1447",3,6,1,"39.42","David"
"1004","UCD_Lehmann_1447",3,6,2,"49.75","David"
"1005","UCD_Lehmann_1447",3,6,3,"53.89","David"
"1006","UCD_Lehmann_1447",3,6,4,"43.25","David"
"1007","UCD_Lehmann_1447",3,6,5,"44.82","David"
"1008","UCD_Lehmann_1447",3,6,6,"49.75","David"
"1009","UCD_Lehmann_1447",3,6,7,"39.42","David"
"1010","UCD_Lehmann_1447",3,6,8,"39.42","David"
"1011","UCD_Lehmann_1447",3,6,9,"39.42","David"
"1012","UCD_Lehmann_1447",3,6,10,"39.42","David"
"1013","UCD_Lehmann_1447",3,6,11,"34.10","David"
"1014","UCD_Lehmann_1447",3,6,12,"45.50","David"
"1015","UCD_Lehmann_1447",3,6,13,"45.50","David"
"1016","UCD_Lehmann_1447",3,6,14,"56.90","David"
"1017","UCD_Lehmann_1447",3,6,15,"34.10","David"
"1018","UCD_Lehmann_1447",3,6,16,"34.10","David"
"1019","UCD_Lehmann_1447",3,6,17,"45.50","David"
"1020","UCD_Lehmann_1470",1,1,1,"2.99","David"
"1021","UCD_Lehmann_1470",1,1,2,"3.99","David"
"1022","UCD_Lehmann_1470",1,1,3,"16.95","David"
"1023","UCD_Lehmann_1470",1,1,4,"25.95","David"
"1024","UCD_Lehmann_1470",1,1,5,"26.50","David"
"1025","UCD_Lehmann_1470",1,1,6,"29.95","David"
"1026","UCD_Lehmann_1470",1,1,7,"2.99","David"
"1027","UCD_Lehmann_1470",1,1,8,"4.99","David"
"1028","UCD_Lehmann_1470",1,1,9,"5.79","David"
"1029","UCD_Lehmann_1470",1,1,10,"5.79","David"
"1030","UCD_Lehmann_1470",1,1,11,"5.99","David"
"1031","UCD_Lehmann_1470",1,1,12,"5.99","David"
"1032","UCD_Lehmann_1470",1,1,13,"6.49","David"
"1033","UCD_Lehmann_1470",1,1,14,"7.99","David"
"1034","UCD_Lehmann_1470",1,1,15,"19.50","David"
"1035","UCD_Lehmann_1470",1,1,16,"24.90","David"
"1036","UCD_Lehmann_1470",1,1,17,"28.95","David"
"1037","UCD_Lehmann_1470",1,1,18,"32.85","David"
"1038","UCD_Lehmann_1470",1,1,19,"3.99","David"
"1039","UCD_Lehmann_1470",1,1,20,"7.89","David"
"1040","UCD_Lehmann_1470",1,1,21,"31.95","David"
"1041","UCD_Lehmann_1470",1,1,22,"47.50","David"
"1042","UCD_Lehmann_1470",1,1,23,"78.50","David"
"1043","UCD_Lehmann_1470",1,1,24,"4.49","David"
"1044","UCD_Lehmann_1470",1,1,25,"5.99","David"
"1045","UCD_Lehmann_1470",1,1,26,"8.75","David"
"1046","UCD_Lehmann_1470",1,1,27,"17.95","David"
"1047","UCD_Lehmann_1470",1,1,28,"23.65","David"
"1048","UCD_Lehmann_1470",1,1,29,"26.50","David"
"1049","UCD_Lehmann_1470",1,2,1,"35.75","David"
"1050","UCD_Lehmann_1470",1,2,2,"45.50","David"
"1051","UCD_Lehmann_1470",1,2,3,"183.06","David"
"1052","UCD_Lehmann_1470",1,2,4,"280.26","David"
"1053","UCD_Lehmann_1470",1,2,5,"286.20","David"
"1054","UCD_Lehmann_1470",1,2,6,"323.46","David"
"1055","UCD_Lehmann_1470",1,2,7,"34.10","David"
"1056","UCD_Lehmann_1470",1,2,8,"56.90","David"
"1057","UCD_Lehmann_1470",1,2,9,"66.05","David"
"1058","UCD_Lehmann_1470",1,2,10,"66.05","David"
"1059","UCD_Lehmann_1470",1,2,11,"68.30","David"
"1060","UCD_Lehmann_1470",1,2,12,"68.30","David"
"1061","UCD_Lehmann_1470",1,2,13,"74.00","David"
"1062","UCD_Lehmann_1470",1,2,14,"91.10","David"
"1063","UCD_Lehmann_1470",1,2,15,"210.60","David"
"1064","UCD_Lehmann_1470",1,2,16,"268.92","David"
"1065","UCD_Lehmann_1470",1,2,17,"312.66","David"
"1066","UCD_Lehmann_1470",1,2,18,"354.78","David"
"1067","UCD_Lehmann_1470",1,2,19,"45.50","David"
"1068","UCD_Lehmann_1470",1,2,20,"89.95","David"
"1069","UCD_Lehmann_1470",1,2,21,"364.25","David"
"1070","UCD_Lehmann_1470",1,2,22,"541.50","David"
"1071","UCD_Lehmann_1470",1,2,23,"895.00","David"
"1072","UCD_Lehmann_1470",1,2,24,"51.20","David"
"1073","UCD_Lehmann_1470",1,2,25,"68.30","David"
"1074","UCD_Lehmann_1470",1,2,26,"99.75","David"
"1075","UCD_Lehmann_1470",1,2,27,"193.85","David"
"1076","UCD_Lehmann_1470",1,2,28,"255.40","David"
"1077","UCD_Lehmann_1470",1,2,29,"286.20","David"
"1078","UCD_Lehmann_1470",2,3,1,"2.99","David"
"1079","UCD_Lehmann_1470",2,3,2,"3.49","David"
"1080","UCD_Lehmann_1470",2,3,3,"3.99","David"
"1081","UCD_Lehmann_1470",2,3,4,"1.99","David"
"1082","UCD_Lehmann_1470",2,3,5,"2.29","David"
"1083","UCD_Lehmann_1470",2,3,6,"3.49","David"
"1084","UCD_Lehmann_1470",2,3,7,"3.99","David"
"1085","UCD_Lehmann_1470",2,3,8,"1.99","David"
"1086","UCD_Lehmann_1470",2,3,9,"1.99","David"
"1087","UCD_Lehmann_1470",2,3,10,"2.59","David"
"1088","UCD_Lehmann_1470",2,3,11,"2.99","David"
"1089","UCD_Lehmann_1470",2,3,12,"3.19","David"
"1090","UCD_Lehmann_1470",2,3,13,"3.29","David"
"1091","UCD_Lehmann_1470",2,3,14,"22.95","David"
"1092","UCD_Lehmann_1470",2,3,15,"2.59","David"
"1093","UCD_Lehmann_1470",2,3,16,"2.79","David"
"1094","UCD_Lehmann_1470",2,3,17,"2.99","David"
"1095","UCD_Lehmann_1470",2,3,18,"4.99","David"
"1096","UCD_Lehmann_1470",2,4,1,"34.10","David"
"1097","UCD_Lehmann_1470",2,4,2,"39.95","David"
"1098","UCD_Lehmann_1470",2,4,3,"45.50","David"
"1099","UCD_Lehmann_1470",2,4,4,"23.50","David"
"1100","UCD_Lehmann_1470",2,4,5,"26.50","David"
"1101","UCD_Lehmann_1470",2,4,6,"39.80","David"
"1102","UCD_Lehmann_1470",2,4,7,"45.50","David"
"1103","UCD_Lehmann_1470",2,4,8,"23.50","David"
"1104","UCD_Lehmann_1470",2,4,9,"23.50","David"
"1105","UCD_Lehmann_1470",2,4,10,"29.95","David"
"1106","UCD_Lehmann_1470",2,4,11,"34.10","David"
"1107","UCD_Lehmann_1470",2,4,12,"34.68","David"
"1108","UCD_Lehmann_1470",2,4,13,"37.55","David"
"1109","UCD_Lehmann_1470",2,4,14,"247.90","David"
"1110","UCD_Lehmann_1470",2,4,15,"29.55","David"
"1111","UCD_Lehmann_1470",2,4,16,"31.85","David"
"1112","UCD_Lehmann_1470",2,4,17,"33.50","David"
"1113","UCD_Lehmann_1470",2,4,18,"56.90","David"
"1114","UCD_Lehmann_1470",3,5,1,"8.95","David"
"1115","UCD_Lehmann_1470",3,5,2,"15.99","David"
"1116","UCD_Lehmann_1470",3,5,3,"2.49","David"
"1117","UCD_Lehmann_1470",3,5,4,"3.99","David"
"1118","UCD_Lehmann_1470",3,5,5,"3.99","David"
"1119","UCD_Lehmann_1470",3,5,6,"9.95","David"
"1120","UCD_Lehmann_1470",3,5,7,"4.89","David"
"1121","UCD_Lehmann_1470",3,5,8,"3.99","David"
"1122","UCD_Lehmann_1470",3,5,9,"4.52","David"
"1123","UCD_Lehmann_1470",3,5,10,"4.99","David"
"1124","UCD_Lehmann_1470",3,5,11,"4.99","David"
"1125","UCD_Lehmann_1470",3,5,12,"5.09","David"
"1126","UCD_Lehmann_1470",3,5,13,"6.60","David"
"1127","UCD_Lehmann_1470",3,5,14,"6.77","David"
"1128","UCD_Lehmann_1470",3,5,15,"7.25","David"
"1129","UCD_Lehmann_1470",3,5,16,"7.44","David"
"1130","UCD_Lehmann_1470",3,5,17,"7.44","David"
"1131","UCD_Lehmann_1470",3,5,18,"21.51","David"
"1132","UCD_Lehmann_1470",3,5,19,"21.51","David"
"1133","UCD_Lehmann_1470",3,5,20,"23.76","David"
"1134","UCD_Lehmann_1470",3,5,21,"15.96","David"
"1135","UCD_Lehmann_1470",3,5,22,"18.96","David"
"1136","UCD_Lehmann_1470",3,6,1,"96.66","David"
"1137","UCD_Lehmann_1470",3,6,2,"172.70","David"
"1138","UCD_Lehmann_1470",3,6,3,"28.40","David"
"1139","UCD_Lehmann_1470",3,6,4,"45.50","David"
"1140","UCD_Lehmann_1470",3,6,5,"45.50","David"
"1141","UCD_Lehmann_1470",3,6,6,"107.00","David"
"1142","UCD_Lehmann_1470",3,6,7,"52.82","David"
"1143","UCD_Lehmann_1470",3,6,8,"47.77","David"
"1144","UCD_Lehmann_1470",3,6,9,"54.13","David"
"1145","UCD_Lehmann_1470",3,6,10,"59.77","David"
"1146","UCD_Lehmann_1470",3,6,11,"59.77","David"
"1147","UCD_Lehmann_1470",3,6,12,"60.97","David"
"1148","UCD_Lehmann_1470",3,6,13,"79.09","David"
"1149","UCD_Lehmann_1470",3,6,14,"81.13","David"
"1150","UCD_Lehmann_1470",3,6,15,"86.89","David"
"1151","UCD_Lehmann_1470",3,6,16,"89.17","David"
"1152","UCD_Lehmann_1470",3,6,17,"89.17","David"
"1153","UCD_Lehmann_1470",3,6,18,"258.01","David"
"1154","UCD_Lehmann_1470",3,6,19,"258.01","David"
"1155","UCD_Lehmann_1470",3,6,20,"270.76","David"
"1156","UCD_Lehmann_1470",3,6,21,"191.41","David"
"1157","UCD_Lehmann_1470",3,6,22,"216.01","David"
"1158","UCD_Lehmann_1470",4,7,1,"5.99","David"
"1159","UCD_Lehmann_1470",4,7,2,"6.99","David"
"1160","UCD_Lehmann_1470",4,7,3,"7.99","David"
"1161","UCD_Lehmann_1470",4,7,4,"8.99","David"
"1162","UCD_Lehmann_1544",1,1,1,"42.95","Jane"
"1163","UCD_Lehmann_1544",1,1,2,"42.95","Jane"
"1164","UCD_Lehmann_1544",1,1,3,"54.50","Jane"
"1165","UCD_Lehmann_1544",1,1,4,"86.95","Jane"
"1166","UCD_Lehmann_1544",1,1,5,"125.00","Jane"
"1167","UCD_Lehmann_1544",1,1,6,"135.00","Jane"
"1168","UCD_Lehmann_1544",1,2,1,"46.75","Jane"
"1169","UCD_Lehmann_1544",1,2,2,"46.75","Jane"
"1170","UCD_Lehmann_1544",1,2,3,"58.50","Jane"
"1171","UCD_Lehmann_1544",1,2,4,"98.50","Jane"
"1172","UCD_Lehmann_1544",1,2,5,"145.00","Jane"
"1173","UCD_Lehmann_1544",1,2,6,"155.00","Jane"
"1174","UCD_Lehmann_1544",1,3,1,"3.80","Jane"
"1175","UCD_Lehmann_1544",1,3,2,"3.80","Jane"
"1176","UCD_Lehmann_1544",1,3,3,"4.00","Jane"
"1177","UCD_Lehmann_1544",1,3,4,"11.55","Jane"
"1178","UCD_Lehmann_1544",1,3,5,"20.00","Jane"
"1179","UCD_Lehmann_1544",1,3,6,"20.00","Jane"
"1180","UCD_Lehmann_1544",2,4,1," 3.99","Jane"
"1181","UCD_Lehmann_1544",2,4,2," 3.99","Jane"
"1182","UCD_Lehmann_1544",2,4,3,"--","Jane"
"1183","UCD_Lehmann_1544",2,4,4," 5.32","Jane"
"1184","UCD_Lehmann_1544",2,4,5," 5.33","Jane"
"1185","UCD_Lehmann_1544",2,4,6," 5.86","Jane"
"1186","UCD_Lehmann_1544",2,4,7," 7.24","Jane"
"1187","UCD_Lehmann_1544",2,4,8," 8.25","Jane"
"1188","UCD_Lehmann_1544",2,4,9," 8.29","Jane"
"1189","UCD_Lehmann_1544",2,4,10," 8.49","Jane"
"1190","UCD_Lehmann_1544",2,4,11," 8.57","Jane"
"1191","UCD_Lehmann_1544",2,4,12," 9.99","Jane"
"1192","UCD_Lehmann_1544",2,4,13,"12.69","Jane"
"1193","UCD_Lehmann_1544",2,4,14,"18.95","Jane"
"1194","UCD_Lehmann_1544",2,5,1," 47.88","Jane"
"1195","UCD_Lehmann_1544",2,5,2," 47.88","Jane"
"1196","UCD_Lehmann_1544",2,5,3,"--","Jane"
"1197","UCD_Lehmann_1544",2,5,4," 63.84","Jane"
"1198","UCD_Lehmann_1544",2,5,5," 63.96","Jane"
"1199","UCD_Lehmann_1544",2,5,6," 70.32","Jane"
"1200","UCD_Lehmann_1544",2,5,7," 86.88","Jane"
"1201","UCD_Lehmann_1544",2,5,8," 99.00","Jane"
"1202","UCD_Lehmann_1544",2,5,9," 99.48","Jane"
"1203","UCD_Lehmann_1544",2,5,10,"101.88","Jane"
"1204","UCD_Lehmann_1544",2,5,11,"102.84","Jane"
"1205","UCD_Lehmann_1544",2,5,12,"119.88","Jane"
"1206","UCD_Lehmann_1544",2,5,13,"152.28","Jane"
"1207","UCD_Lehmann_1544",2,5,14,"227.40","Jane"
"1208","UCD_Lehmann_1544",2,6,1," 4.95","Jane"
"1209","UCD_Lehmann_1544",2,6,2," 4.95","Jane"
"1210","UCD_Lehmann_1544",2,6,3," 5.79","Jane"
"1211","UCD_Lehmann_1544",2,6,4," 6.57","Jane"
"1212","UCD_Lehmann_1544",2,6,5," 6.36","Jane"
"1213","UCD_Lehmann_1544",2,6,6," 6.62","Jane"
"1214","UCD_Lehmann_1544",2,6,7," 8.92","Jane"
"1215","UCD_Lehmann_1544",2,6,8," 9.99","Jane"
"1216","UCD_Lehmann_1544",2,6,9," 9.99","Jane"
"1217","UCD_Lehmann_1544",2,6,10," 9.99","Jane"
"1218","UCD_Lehmann_1544",2,6,11,"10.47","Jane"
"1219","UCD_Lehmann_1544",2,6,12,"11.99","Jane"
"1220","UCD_Lehmann_1544",2,6,13,"--","Jane"
"1221","UCD_Lehmann_1544",2,6,14,"--","Jane"
"1222","UCD_Lehmann_1544",2,7,1," 59.40","Jane"
"1223","UCD_Lehmann_1544",2,7,2," 59.40","Jane"
"1224","UCD_Lehmann_1544",2,7,3," 66.95","Jane"
"1225","UCD_Lehmann_1544",2,7,4," 78.84","Jane"
"1226","UCD_Lehmann_1544",2,7,5," 76.32","Jane"
"1227","UCD_Lehmann_1544",2,7,6," 79.44","Jane"
"1228","UCD_Lehmann_1544",2,7,7,"107.04","Jane"
"1229","UCD_Lehmann_1544",2,7,8,"119.88","Jane"
"1230","UCD_Lehmann_1544",2,7,9,"119.88","Jane"
"1231","UCD_Lehmann_1544",2,7,10,"119.88","Jane"
"1232","UCD_Lehmann_1544",2,7,11,"125.64","Jane"
"1233","UCD_Lehmann_1544",2,7,12,"143.88","Jane"
"1234","UCD_Lehmann_1544",2,7,13,"--","Jane"
"1235","UCD_Lehmann_1544",2,7,14,"--","Jane"
"1236","UCD_Lehmann_1591",1,1,1,"1.49","Yanxi"
"1237","UCD_Lehmann_1591",1,1,2,"0.84","Yanxi"
"1238","UCD_Lehmann_1591",1,1,3,"1.59","Yanxi"
"1239","UCD_Lehmann_1591",1,1,4,"1.65","Yanxi"
"1240","UCD_Lehmann_1591",1,1,5,"0.98","Yanxi"
"1241","UCD_Lehmann_1591",1,1,6,"1.89","Yanxi"
"1242","UCD_Lehmann_1591",1,1,7,"2.15","Yanxi"
"1243","UCD_Lehmann_1591",1,1,8,"2.79","Yanxi"
"1244","UCD_Lehmann_1591",1,2,1,"16.50","Yanxi"
"1245","UCD_Lehmann_1591",1,2,2,"18.15","Yanxi"
"1246","UCD_Lehmann_1591",1,2,3,"18.00","Yanxi"
"1247","UCD_Lehmann_1591",1,2,4,"18.25","Yanxi"
"1248","UCD_Lehmann_1591",1,2,5,"21.25","Yanxi"
"1249","UCD_Lehmann_1591",1,2,6,"20.95","Yanxi"
"1250","UCD_Lehmann_1591",1,2,7,"23.70","Yanxi"
"1251","UCD_Lehmann_1591",1,2,8,"31.26","Yanxi"
"1252","UCD_Lehmann_1591",2,3,1,"2.19","Yanxi"
"1253","UCD_Lehmann_1591",2,3,2,"4.25","Yanxi"
"1254","UCD_Lehmann_1591",2,3,3,"2.25","Yanxi"
"1255","UCD_Lehmann_1591",2,3,4,"3.05","Yanxi"
"1256","UCD_Lehmann_1591",2,3,5,"3.75","Yanxi"
"1257","UCD_Lehmann_1591",2,3,6,"2.50","Yanxi"
"1258","UCD_Lehmann_1591",2,3,7,"1.98","Yanxi"
"1259","UCD_Lehmann_1591",2,3,8,"3.50","Yanxi"
"1260","UCD_Lehmann_1591",2,3,9,"2.75","Yanxi"
"1261","UCD_Lehmann_1591",2,3,10,"2.44","Yanxi"
"1262","UCD_Lehmann_1591",2,3,11,"2.44","Yanxi"
"1263","UCD_Lehmann_1591",2,3,12,"2.49","Yanxi"
"1264","UCD_Lehmann_1591",2,3,13,"2.68","Yanxi"
"1265","UCD_Lehmann_1591",2,3,14,"2.85","Yanxi"
"1266","UCD_Lehmann_1591",2,3,15,"2.49","Yanxi"
"1267","UCD_Lehmann_1591",2,3,16,"2.74","Yanxi"
"1268","UCD_Lehmann_1591",2,3,17,"4.72","Yanxi"
"1269","UCD_Lehmann_1591",2,3,18,"4.72","Yanxi"
"1270","UCD_Lehmann_1591",2,3,19,"5.84","Yanxi"
"1271","UCD_Lehmann_1591",2,4,1,"24.18","Yanxi"
"1272","UCD_Lehmann_1591",2,4,2,"47.50","Yanxi"
"1273","UCD_Lehmann_1591",2,4,3,"26.00","Yanxi"
"1274","UCD_Lehmann_1591",2,4,4,"33.50","Yanxi"
"1275","UCD_Lehmann_1591",2,4,5,"42.50","Yanxi"
"1276","UCD_Lehmann_1591",2,4,6,"30.00","Yanxi"
"1277","UCD_Lehmann_1591",2,4,7,"23.50","Yanxi"
"1278","UCD_Lehmann_1591",2,4,8,"37.00","Yanxi"
"1279","UCD_Lehmann_1591",2,4,9,"30.00","Yanxi"
"1280","UCD_Lehmann_1591",2,4,10,"26.48","Yanxi"
"1281","UCD_Lehmann_1591",2,4,11,"26.48","Yanxi"
"1282","UCD_Lehmann_1591",2,4,12,"27.50","Yanxi"
"1283","UCD_Lehmann_1591",2,4,13,"28.95","Yanxi"
"1284","UCD_Lehmann_1591",2,4,14,"30.78","Yanxi"
"1285","UCD_Lehmann_1591",2,4,15,"27.50","Yanxi"
"1286","UCD_Lehmann_1591",2,4,16,"30.00","Yanxi"
"1287","UCD_Lehmann_1591",2,4,17,"53.81","Yanxi"
"1288","UCD_Lehmann_1591",2,4,18,"53.81","Yanxi"
"1289","UCD_Lehmann_1591",2,4,19,"63.07","Yanxi"
"1290","UCD_Lehmann_1591",3,5,1,"2.19","Yanxi"
"1291","UCD_Lehmann_1591",3,5,2,"2.49","Yanxi"
"1292","UCD_Lehmann_1591",3,5,3,"2.69","Yanxi"
"1293","UCD_Lehmann_1591",3,5,4,"2.79","Yanxi"
"1294","UCD_Lehmann_1591",3,5,5,"3.19","Yanxi"
"1295","UCD_Lehmann_1591",3,5,6,"3.40","Yanxi"
"1296","UCD_Lehmann_1591",3,5,7,"3.85","Yanxi"
"1297","UCD_Lehmann_1591",3,5,8,"3.95","Yanxi"
"1298","UCD_Lehmann_1591",3,5,9,"4.90","Yanxi"
"1299","UCD_Lehmann_1591",3,5,10,"5.40","Yanxi"
"1300","UCD_Lehmann_1591",3,6,1,"23.90","Yanxi"
"1301","UCD_Lehmann_1591",3,6,2,"27.50","Yanxi"
"1302","UCD_Lehmann_1591",3,6,3,"29.75","Yanxi"
"1303","UCD_Lehmann_1591",3,6,4,"32.00","Yanxi"
